precio
7,729348
7,739686
7,894143
7,879231
7,848387
7,880982
7,909104
7,897783
7,863782
7,817714
7,797776
7,758658
7,74637
7,798798
7,873415
7,880657
7,886476
7,873948
7,839305
7,887989
7,820612
7,848583
7,893367
7,820668
7,835761
7,910587
7,890975
7,982785
8,008785
8,092591
8,127218
8,065095
8,014528
8,002483
7,978736
8,016229
7,928201
7,871727
7,873011
7,881481
7,82457
7,872085
7,925638
7,925718
7,903781
7,903537
7,890395
7,900336
7,934957
8,044597
8,057526
8,102156
8,071472
8,064586
8,245689
8,349756
8,296863
8,259435
8,283269
8,335702
8,279405
8,374015
8,391802
8,344762
8,387223
8,468539
8,561489
8,608651
8,628847
8,733609
8,773442
8,801057
8,771677
8,848759
8,855046
8,781611
8,818559
8,797991
8,741975
8,894787
8,872878
8,950726
8,90921
8,989322
8,981266
8,983039
8,971859
9,024207
9,037795
9,011055
9,012595
8,989679
9,011722
9,041005
9,037802
9,043776
9,057383
9,027951
9,023908
9,09436
8,986622
8,968191
8,974223
8,914748
8,939637
8,963973
8,941689
8,938805
8,910698
8,961293
8,951659
8,964563
8,932024
8,954422
8,929811
8,891568
8,747146
8,768196
8,763042
8,785955
8,784655
8,818586
8,836792
8,76924
8,749694
8,738186
8,718132
8,678334
8,687785
8,632258
8,656143
8,61695
8,652145
8,64813
8,60267
8,580423
8,537157
8,530684
8,541983
8,567213
8,570776
8,612825
8,570404
8,526375
8,520723
8,524143
8,534787
8,543533
8,531406
8,533159
8,5389
8,498312
8,510416
8,528507
8,533143
8,512179
8,539199
8,476523
8,496962
8,526482
8,371094
8,314685
8,275784
8,272563
8,356292
8,370795
8,347313
8,316787
8,318206
8,3393
8,332664
8,376399
8,334906
8,392176
8,427483
8,431681
8,390125
8,433451
8,365935
8,346659
8,34621
8,399576
8,370207
8,397797
8,414509
8,403334
8,403518
8,401542
8,43826
8,439632
8,38435
8,454396
8,39829
8,339147
8,34695
8,441448
8,504764
8,492208
8,516251
8,503526
8,445942
8,480513
8,476525
8,454381
8,442922
8,414427
8,415535
8,397317
8,459628
8,480751
8,533909
8,528649
8,535952
8,552124
8,56723
8,601428
8,614245
8,654369
8,662935
8,702841
8,732611
8,750013
8,784721
8,766343
8,812715
8,798116
8,830088
8,851307
8,773282
8,842064
8,76949
8,705248
8,746282
8,706835
8,727444
8,707625
8,516041
8,506702
8,536555
8,727234
8,673066
8,708035
8,641418
8,788194
8,791159
8,804244
8,842313
8,863197
8,887164
8,943881
8,935914
8,935539
8,938568
8,993925
9,062551
9,062834
9,061351
9,066694
9,078847
9,061562
9,046428
9,000154
9,020372
9,02875
9,017748
9,060101
9,065911
9,172181
9,217623
9,202798
9,184751
9,184036
9,218754
9,251469
9,254174
9,245199
9,186816
9,197213
9,226082
9,219577
9,246521
9,255568
9,283087
9,25924
9,273834
9,23243
9,245248
9,2771
9,211744
9,18559
9,18446
9,165856
9,193987
9,222775
9,145907
9,108619
9,098926
9,096297
9,077871
9,046867
9,073238
9,105639
9,0565
9,025288
8,973534
8,972791
8,97805
9,000326
9,008044
9,007416
8,956347
8,977521
8,977487
8,947092
8,908025
8,898584
8,862077
8,842379
8,815799
8,81107
8,786013
8,795155
8,821542
8,793485
8,809519
8,801027
8,808441
8,809594
8,807936
8,808819
8,811879
8,812418
8,818402
8,816345
8,813083
8,80845
8,80366
8,803932
8,824643
8,816598
8,808922
8,779571
8,789791
8,79832
8,810216
8,810504
8,828079
8,833301
8,841305
8,862012
8,85663
8,858883
8,825507
8,838041
8,830957
8,820132
8,818864
8,816248
8,803672
8,788141
8,747933
8,737974
8,71016
8,693456
8,718706
8,72554
8,746902
8,728773
8,74773
8,755908
8,746188
8,756992
8,751196
8,763809
8,774304
8,816076
8,825169
8,83155
8,824985
8,804598
8,812325
8,803915
8,816234
8,850588
8,848076
8,846383
8,839846
8,839671
8,8389
8,84022
8,851832
8,830819
8,829632
8,842537
8,851386
8,872111
8,874227
8,876184
8,880191
8,866311
8,862158
8,874515
8,876712
8,894953
8,892312
8,901936
8,918048
8,92557
8,928956
8,910727
8,92379
8,909492
8,907212
8,922189
8,91739
8,916002
8,901688
8,87896
8,877418
8,868308
8,851373
8,827918
8,843693
8,832423
8,834368
8,816382
8,8007
8,765157
8,787658
8,734063
8,749964
8,76134
8,778281
8,763813
8,746667
8,768944
8,792264
8,802369
8,805931
8,813831
8,81703
8,797805
8,785324
8,801171
8,812651
8,803181
8,794661
8,789291
8,775134
8,795962
8,740969
8,708569
8,724508
8,73199
8,7129
8,687781
8,660372
8,660602
8,641444
8,642187
8,704101
8,715737
8,705947
8,699121
8,668638
8,654483
8,625141
8,618061
8,625705
8,639388
8,643766
8,648765
8,669427
8,681984
8,704766
8,66538
8,688734
8,689165
8,705081
8,690316
8,695515
8,661129
8,683304
8,698301
8,68574
8,667477
8,667785
8,697984
8,730624
8,731658
8,747794
8,763702
8,80839
8,83968
8,843175
8,869349
8,895297
8,893449
8,878361
8,868078
8,881007
8,866005
8,902431
8,95766
8,970693
8,978131
8,991607
8,997298
9,041479
9,058362
9,059474
9,053963
9,014977
8,994895
9,020428
9,01551
9,039621
9,024655
9,091476
9,084235
9,101582
9,064208
9,086496
9,108505
9,155901
9,195878
9,17927
9,190128
9,267849
9,277174
9,266445
9,26148
9,285608
9,303087
9,285105
9,305372
9,29841
9,347689
9,340523
9,348831
9,346351
9,376791
9,398998
9,426791
9,449377
9,459598
9,441606
9,431513
9,422626
9,455129
9,480287
9,483116
9,510635
9,511757
9,537504
9,547323
9,567866
9,55951
9,538448
9,523746
9,502162
9,557038
9,566519
9,545724
9,539805
9,558022
9,541702
9,523087
9,426669
9,415043
9,414075
9,413018
9,389677
9,431042
9,415255
9,325049
9,272047
9,297408
9,282467
9,268592
9,287575
9,308166
9,302046
9,200397
9,197783
9,301797
9,243576
9,14901
9,111984
9,053377
9,016634
8,969889
9,022554
9,049327
8,983847
8,841451
8,765903
8,774096
8,762458
8,715892
8,686215
8,771487
8,744369
8,779437
8,849454
8,979658
8,97952
9,036436
9,067988
8,97974
8,986758
8,971908
8,990175
8,899301
8,915929
8,979782
8,997628
9,067299
9,089205
9,131132
9,187607
9,125918
9,123768
9,157265
9,198269
9,204914
9,16744
9,154402
9,165974
9,164305
9,149816
9,100676
9,092802
9,04124
9,039056
9,053282
9,035506
9,058029
9,077384
9,09987
9,079544
9,069731
9,099469
9,097298
9,110659
9,103679
9,103332
9,105609
9,067186
9,043298
9,049336
9,089091
9,119859
9,138721
9,168143
9,205942
9,200342
9,198005
9,189682
9,193779
9,188206
9,169317
9,184567
9,169335
9,18079
9,205147
9,21424
9,221062
9,234958
9,244831
9,253069
9,258226
9,266681
9,269114
9,258613
9,239677
9,222903
9,225038
9,235517
9,244281
9,274902
9,282934
9,284918
9,312241
9,332332
9,371496
9,380139
9,374265
9,398858
9,400943
9,392787
9,422126
9,396999
9,386322
9,410896
9,414921
9,394439
9,305781
9,275946
9,263335
9,257185
9,298812
9,363419
9,391442
9,38869
9,382031
9,393646
9,402304
9,370778
9,338205
9,343848
9,38199
9,416342
9,411543
9,450369
9,446685
9,453454
9,480645
9,484228
9,485745
9,468591
9,495216
9,504824
9,488079
9,496376
9,53016
9,521743
9,528336
9,549111
9,642257
9,644883
9,649209
9,608291
9,599793
9,594966
9,590702
9,602485
9,642203
9,609144
9,606913
9,609608
9,609171
9,611383
9,666933
9,656755
9,648774
9,624828
9,645804
9,674979
9,660899
9,585234
9,588173
9,582942
9,554102
9,545163
9,537215
9,54104
9,542916
9,495403
9,535313
9,492289
9,473966
9,464672
9,473744
9,512546
9,573669
9,577984
9,453027
9,442103
9,459857
9,479503
9,543117
9,505487
9,480735
9,476312
9,478541
9,435155
9,399129
9,369478
9,361644
9,382601
9,3651
9,383453
9,415896
9,399529
9,415823
9,418866
9,460374
9,487843
9,484583
9,492212
9,489429
9,451838
9,439325
9,4367
9,414655
9,385621
9,390318
9,395622
9,397293
9,396749
9,406898
9,405901
9,394184
9,414092
9,410869
9,330926
9,31238
9,307046
9,315559
9,320171
9,338899
9,306059
9,281871
9,267235
9,274497
9,257251
9,258539
9,280064
9,290231
9,296238
9,313335
9,310472
9,315186
9,301956
9,281633
9,291159
9,275861
9,282096
9,287567
9,269271
9,275365
9,306702
9,312039
9,321205
9,342622
9,358728
9,365636
9,380492
9,397928
9,400177
9,40256
9,417718
9,39827
9,416203
9,406161
9,455312
9,484985
9,499523
9,537954
9,539535
9,548664
9,573683
9,597804
9,537561
9,540664
9,550309
9,54554
9,575351
9,582219
9,485769
9,500355
9,50404
9,523474
9,515324
9,479835
9,498839
9,448339
9,458676
9,485992
9,51289
9,512644
9,488992
9,527156
9,492226
9,474713
9,472117
9,38591
9,530025
9,376889
9,396108
9,296558
9,247738
9,244986
9,315018
9,300715
9,253725
9,213146
9,181994
9,166379
9,195875
9,199552
9,253765
9,265242
9,239451
9,244492
9,196345
9,191996
9,154593
9,163776
9,183243
9,152123
9,119214
9,147017
9,119377
9,116209
9,142909
9,182122
9,287412
9,324029
9,234548
9,30653
9,34309
9,296128
9,310233
9,285623
9,286186
9,334529
9,385743
9,428813
9,38549
9,410265
9,353291
9,300827
9,293097
9,266492
9,268338
9,246721
9,219754
9,22686
9,2377
9,215587
9,228666
9,248653
9,250062
9,265032
9,18438
9,208179
9,117115
9,12048
9,080966
9,053283
9,020216
8,962909
8,999429
8,959215
8,928727
8,925557
8,92095
8,898129
8,856567
8,869827
8,881258
8,874273
8,8512
8,86641
8,896594
8,890237
8,839248
8,88837
8,872361
8,909007
8,918816
8,905206
8,912895
8,853801
8,840844
8,808182
8,830454
8,866167
8,865182
8,834908
8,807159
8,824219
8,851474
8,820084
8,837112
8,847607
8,861445
8,836242
8,867378
8,887207
8,890667
8,924437
8,945116
8,944302
8,955568
8,984345
8,988081
9,020667
9,053972
9,012936
8,979112
8,993436
8,974557
8,971318
8,926861
8,928617
8,94189
8,939471
8,964835
8,977386
8,991913
9,000563
8,988627
8,989711
8,983811
8,998787
9,02692
9,012369
8,995836
9,0143
8,979402
8,970344
8,960316
9,035053
9,056371
9,051614
9,071501
9,071163
9,066656
9,101723
9,166027
9,160529
9,145375
9,136416
9,10386
9,107718
9,075299
9,064705
9,058495
9,023563
8,998342
8,98663
8,961303
8,959219
8,961027
8,978972
8,984943
8,987247
8,987632
9,038181
9,023253
9,006219
8,984053
9,002881
8,961816
8,98372
8,976626
8,980238
8,973245
8,965166
8,946155
8,941836
8,955154
8,951111
8,950146
8,956873
8,976818
9,020737
9,040533
9,036462
9,045881
9,048846
9,016718
9,01276
9,00921
8,991425
8,980954
8,989459
8,974803
8,976151
8,994681
8,978318
8,990038
9,001886
9,013387
8,998776
8,991547
8,974896
8,959448
8,969935
8,944382
8,896134
8,920011
8,916208
8,982285
8,960121
8,96187
8,961396
8,944416
8,950726
8,958543
8,960777
8,93181
8,897696
8,890485
8,87178
8,839207
8,847945
8,862462
8,871653
8,860811
8,774239
8,815379
8,819217
8,819964
8,849026
8,853874
8,863818
8,785598
8,753604
8,737387
8,713534
8,658944
8,795358
8,745679
8,778859
8,736692
8,724914
8,686762
8,697404
8,706931
8,69465
8,718508
8,773577
8,800739
8,785402
8,782732
8,774509
8,762834
8,744738
8,705702
8,74695
8,645796
8,709384
8,70219
8,703341
8,77428
8,773912
8,805089
8,867687
8,934442
8,905079
8,857898
8,858964
8,774709
8,791732
8,83367
8,852844
8,849986
8,879854
8,775273
8,810043
8,770147
8,752828
8,745173
8,634288
8,835743
8,817
8,877057
8,924369
8,898829
8,969968
8,943198
8,909585
8,958784
9,024912
8,990297
8,982516
8,907828
8,910256
8,796094
8,794792
8,810161
8,83518
8,89552
8,782386
8,738477
8,737103
8,748173
8,839096
8,875402
8,938768
8,927258
8,90744
8,847555
8,86202
8,897172
8,993846
9,027728
8,985358
9,053061
9,082587
9,030213
9,036732
8,993404
9,046547
9,022493
9,021852
9,028011
9,092204
9,116799
9,030511
9,0261
9,081947
9,197494
9,179815
9,192347
9,25715
9,197752
9,211349
9,186696
9,237926
9,267289
9,248716
9,226202
9,262198
9,29664
9,274591
9,256819
9,25211
9,265394
9,305206
9,291848
9,284692
9,290787
9,271506
9,31135
9,36563
9,364568
9,353675
9,332479
9,352098
9,343112
9,346868
9,363533
9,364562
9,364515
9,362741
9,401066
9,394882
9,380981
9,369467
9,361535
9,363823
9,39061
9,414151
9,376703
9,378013
9,386343
9,377791
9,378053
9,355257
9,353276
9,327063
9,346073
9,354665
9,345431
9,344773
9,298479
9,321823
9,307087
9,307978
9,345773
9,331294
9,29909
9,303782
9,250461
9,28079
9,332792
9,310635
9,270842
9,208656
9,261678
9,255806
9,253338
9,291545
9,29328
9,272872
9,256217
9,255447
9,258618
9,290861
9,259311
9,257228
9,273294
9,299031
9,288999
9,288666
9,364646
9,43746
9,529669
9,50996
9,436695
9,4988
9,548948
9,573334
9,599341
9,554735
9,533204
9,60267
9,649362
9,692539
9,717269
9,67932
9,646621
9,627252
9,634231
9,587
9,664659
9,665452
9,639199
9,66123
9,720593
9,69857
9,638435
9,594168
9,58387
9,606505
9,583819
9,650636
9,634572
9,64757
9,647223
9,686096
9,831895
9,833296
9,87205
9,886158
9,860523
9,777334
9,69686
9,671335
9,708704
9,668294
9,677217
9,73056
9,698223
9,662145
9,729588
9,699367
9,649451
9,652871
9,655192
9,639458
9,638797
9,627606
9,645166
9,696728
9,721969
9,698324
9,671251
9,685042
9,673625
9,683673
9,646746
9,643978
9,671358
9,675878
9,677847
9,704945
9,705541
9,700027
9,709744
9,69844
9,696391
9,688209
9,694813
9,693425
9,708195
9,711866
9,70835
9,71161
9,715706
9,693768
9,712006
9,720159
9,683029
9,676015
9,673117
9,655912
9,669477
9,668891
9,672865
9,670311
9,652608
9,689919
9,683772
9,699312
9,683138
9,701356
9,702757
9,700545
9,696252
9,664888
9,686599
9,698733
9,701398
9,724003
9,712064
9,696908
9,700537
9,685695
9,676265
9,698519
9,68687
9,690669
9,695373
9,687329
9,685291
9,7027
9,701293
9,706335
9,70186
9,706668
9,706612
9,76226
9,808615
9,808778
9,83378
9,817494
9,807464
9,831555
9,815999
9,802102
9,775227
9,78782
9,805119
9,80944
9,766761
9,760381
9,774804
9,782602
9,788362
9,789205
9,78831
9,775729
9,753929
9,75487
9,778869
9,788848
9,788403
9,802416
9,793241
9,781198
9,78397
9,785513
9,775144
9,771238
9,757976
9,754836
9,749114
9,743025
9,76837
9,762967
9,78299
9,745428
9,745011
9,724244
9,729859
9,720634
9,724403
9,715882
9,792117
9,759992
9,754391
9,720412
9,697893
9,67703
9,628104
9,626982
9,609302
9,573352
9,543301
9,507125
9,491391
9,479842
9,467846
9,5134
9,527231
9,544457
9,554317
9,560422
9,561405
9,557978
9,537703
9,523131
9,538026
9,540274
9,564653
9,551929
9,560573
9,538652
9,541948
9,551699
9,548873
9,559629
9,563038
9,608334
9,601015
9,623349
9,641152
9,684653
9,667394
9,659729
9,650077
9,646925
9,670742
9,634924
9,644129
9,670303
9,625321
9,634525
9,669388
9,673782
9,662652
9,681687
9,69082
9,671446
9,653564
9,634961
9,692076
9,677189
9,673972
9,690483
9,733554
9,755442
9,702768
9,686705
9,643151
9,600213
9,579569
9,613681
9,633985
9,660301
9,653327
9,70245
9,711463
9,801977
9,755599
9,716712
9,719716
9,68546
9,727705
9,679894
9,673777
9,692225
9,709659
9,686861
9,731726
9,745382
9,745088
9,732829
9,698927
9,710594
9,705268
9,740776
9,768245
9,77531
9,76253
9,775344
9,768046
9,763246
9,765366
9,75487
9,763694
9,804567
9,802546
9,786639
9,810332
9,814732
9,82022
9,807548
9,799774
9,83217
9,87404
9,878159
9,889984
9,909483
9,878988
9,843012
9,847045
9,878713
9,878665
9,908979
9,936621
9,973812
9,998003
10,032128
10,045837
10,035005
9,999817
10,009135
10,002486
10,032431
10,066108
10,074775
10,078774
10,089443
10,057799
10,056569
10,069695
10,057471
10,04391
10,045392
10,053317
10,050788
10,03899
10,03549
10,050897
10,034322
10,005281
10,028647
10,046629
10,046489
10,051744
10,038807
10,050332
10,053442
10,074814
10,075343
10,056661
10,043563
10,044311
10,047649
10,05767
10,053506
10,045791
10,048462
10,037825
10,047214
10,049383
10,046418
10,042487
10,044597
10,046716
10,058903
10,078464
10,060459
10,039838
10,057375
10,043456
10,038896
10,050881
10,062113
10,044559
10,061798
10,060845
10,073146
10,064336
10,050062
10,022927
10,034763
10,042971
10,053332
10,062998
10,072034
10,097248
10,115614
10,124555
10,128537
10,102565
10,067019
10,06001
9,977414
9,944235
9,946958
9,915047
9,933869
9,944863
9,960236
9,957867
9,949427
9,920074
9,947527
9,932903
9,955461
9,93648
9,933451
9,936776
9,952497
9,953143
9,986077
9,999495
9,981662
10,000313
9,998575
9,991954
9,995713
10,002326
9,99526
10,00646
9,97764
9,940182
9,928545
9,889982
9,88693
9,858245
9,851529
9,865872
9,858543
9,857089
9,854883
9,854575
9,856665
9,865683
9,857905
9,890543
9,883435
9,868594
9,869307
9,861863
9,866178
9,863484
9,862569
9,862257
9,851058
9,861266
9,874087
9,877962
9,877428
9,882127
9,887908
9,893951
9,888705
9,888642
9,877463
9,857048
9,866901
9,834003
9,802363
9,826212
9,855942
9,831144
9,890931
9,890399
9,921519
9,941042
9,926276
9,899462
9,889259
9,895422
9,902239
9,9066
9,893663
9,895367
9,883042
9,87249
9,865426
9,855667
9,874509
9,898882
9,883248
9,90536
9,902852
9,895747
9,864084
9,862396
9,833232
9,811267
9,81374
9,812612
9,813636
9,789609
9,819725
9,838184
9,84824
9,824578
9,83074
9,81464
9,856565
9,877448
9,87268
9,863793
9,850057
9,85396
9,853451
9,822223
9,828727
9,82856
9,847056
9,835132
9,841222
9,821224
9,840506
9,842307
9,8488
9,870406
9,852397
9,870894
9,894819
9,931404
9,954045
9,99989
9,997901
10,006069
10,000593
10,034555
10,014454
10,027475
9,996672
9,949211
9,919198
9,92951
9,937312
9,932907
9,926275
9,913787
9,907542
9,91201
9,909193
9,946275
9,96319
9,955548
9,924787
9,943868
9,921
9,933916
9,930261
9,931397
9,944931
9,961957
9,977381
9,971002
9,971675
9,969419
9,994404
10,020402
10,005528
10,019004
10,021973
10,030827
10,038586
10,008192
10,01535
9,979862
9,988898
9,990117
9,98952
10,003501
10,008405
10,022889
9,984025
9,996346
10,032011
9,976848
9,962703
9,953478
9,950611
9,933511
9,928825
9,933188
9,915727
10,006563
10,015959
9,987944
9,931313
9,893742
9,86712
9,883823
9,869465
9,910795
9,932401
9,88562
9,856695
9,909532
9,905495
9,903092
9,895217
9,852054
9,843573
9,71997
9,723767
9,766361
9,807006
9,853806
9,902711
9,878687
9,726237
9,720843
9,652722
9,639401
9,560286
9,489248
9,56656
9,608661
9,695556
9,584774
9,48799
9,547238
9,536622
9,567259
9,437881
9,271609
9,165676
9,230696
9,313949
9,40067
9,537807
9,381451
9,347454
9,353554
9,360861
9,288417
9,237229
9,262428
9,264734
9,28231
9,209705
9,4619
9,468238
9,438011
9,440457
9,31639
9,227965
9,192057
9,197308
9,194105
9,239441
9,271888
9,328526
9,398429
9,28845
9,318613
9,304268
9,266977
9,313587
9,284497
9,233289
9,26181
9,149405
9,276904
9,288283
9,328353
9,336695
9,287962
9,338818
9,319849
9,272289
9,248951
9,215361
9,25563
9,274489
9,276239
9,228656
9,213814
9,175767
9,161737
9,163569
9,145472
9,068875
9,058902
9,06346
9,008972
8,990584
9,00977
8,991047
8,970325
8,992014
9,046122
9,041028
9,01221
9,027156
9,048419
8,984745
8,937479
8,940501
8,949009
8,976245
8,954246
8,962381
8,988279
9,025158
9,043975
9,057181
9,033897
9,017863
9,025925
8,994803
8,970662
8,990655
8,963159
8,959282
8,949556
8,931483
8,946512
8,926332
8,894182
8,898296
8,938306
8,951888
8,976898
8,985608
8,96883
8,986972
8,953835
8,917148
8,874722
8,858326
8,83194
8,728005
8,74556
8,725827
8,707888
8,700939
8,733837
8,747991
8,747165
8,727524
8,741638
8,723497
8,734583
8,765964
8,741867
8,755473
8,742279
8,772833
8,82292
8,79874
8,803469
8,818862
8,870251
8,871866
8,834866
8,79982
8,79278
8,797896
8,776828
8,804477
8,837758
8,900992
8,905036
8,899517
8,923086
8,937631
8,929639
8,932944
8,948909
8,955665
8,957817
8,933092
8,919041
8,933175
8,91916
8,930073
8,917232
8,929881
8,912313
8,900428
8,887979
8,89328
8,897608
8,906685
8,89742
8,893212
8,857228
8,834343
8,845524
8,840438
8,839617
8,830071
8,820785
8,821448
8,82152
8,819667
8,800946
8,811774
8,788119
8,777642
8,772798
8,757188
8,728892
8,746475
8,740513
8,704401
8,685624
8,66487
8,655321
8,659158
8,672587
8,648428
8,619925
8,620221
8,629375
8,636758
8,643495
8,647602
8,668136
8,680962
8,660672
8,644928
8,65651
8,591772
8,589562
8,582106
8,569114
8,551173
8,544921
8,535554
8,565734
8,574195
8,571248
8,550018
8,564765
8,570599
8,578495
8,586137
8,557202
8,604438
8,58559
8,571549
8,57203
8,621378
8,632384
8,623049
8,628668
8,598106
8,579683
8,584551
8,580519
8,602894
8,572618
8,57003
8,533114
8,525302
8,523263
8,53575
8,52748
8,517881
8,543278
8,566642
8,567091
8,575879
8,612489
8,618621
8,641329
8,657044
8,664756
8,672361
8,686635
8,684051
8,680196
8,702391
8,702713
8,711519
8,690518
8,68822
8,666497
8,697053
8,685793
8,697449
8,705767
8,687022
8,68741
8,701799
8,682867
8,675268
8,650615
8,64116
8,655805
8,697798
8,686278
8,688314
8,697925
8,697219
8,712426
8,737937
8,736761
8,715465
8,719543
8,680684
8,669193
8,648174
8,652821
8,642842
8,658479
8,654259
8,657129
8,636016
8,635845
8,6171
8,610203
8,621535
8,582693
8,581838
8,604869
8,607659
8,601088
8,609681
8,635506
8,610268
8,595452
8,57746
8,540851
8,508171
8,512562
8,551716
8,534223
8,543915
8,565448
8,544131
8,543107
8,544123
8,568719
8,557069
8,548073
8,539008
8,537502
8,527338
8,538009
8,548101
8,573392
8,580651
8,605156
8,630674
8,641817
8,627788
8,614737
8,579426
8,572327
8,645382
8,599763
8,618603
8,64833
8,650149
8,651565
8,623607
8,624915
8,62406
8,631632
8,632735
8,633832
8,646096
8,611304
8,551832
8,537741
8,545843
8,532283
8,530475
8,549885
8,616517
8,57438
8,59608
8,598875
